name,data,depr_data
mk-configure,[],[]
mk-files,[],[]
mkai,[],[]
mkbootflash,[],[]
mkelfimage,"[""mkelfImage""]","[""mkelfImage""]"
mkfakepkg,[],[]
mkfontscale,"[""mkfontdir""]",[]
mkimage,[],[]
mknfsroot,[],[]
mksh,[],[]
mkve,[],[]
mkvextract-gtk,[],[]
ml85p,[],[]
mlnx-tools,[],[]
mlt,"[""libmlt"",""libmlt++""]",[]
mm-common,[],[]
mmcalc,[],[]
mmsrip,[],[]
mmtf_spec,[],[]
guile-ncurses,[],[]
guile22,[],[]
guile30,[],[]
gummi,[],[]
gupnp-tools,[],[]
gutenprint,"[""gutenprint-CUPS""]","[""gutenprint-CUPS""]"
gutenpy,[],[]
guvcview,[],[]
gv,"[""ghostview""]","[""ghostview""]"
gvfs,"[""bash-completion-gvfs"",""gvfs-utils""]","[""bash-completion-gvfs""]"
ruby-omniauth-openid,[],[]
ruby-open4,[],[]
ruby-paint,[],[]
ruby-parse-cron,[],[]
ruby-pathspec,[],[]
ruby-polyglot,[],[]
gvfs-shares,[],[]
gvpe,[],[]
gwc,[],[]
gweled,[],[]
gwenhywfar,[],[]
gwget,"[""gwget2""]","[""gwget2""]"
gwyddion,[],[]
ecrire,[],[]
ecryptomgr,[],[]
ed,[],[]
edac-utils,[],[]
edbrowse,[],[]
edgar,[],[]
editorconfig,[],[]
editres,[],[]
edk2-tools,[],[]
ee,[],[]
eeepc-acpi-scripts,[],[]
efax,[],[]
efax-gtk,[],[]
efi-memtest86,[],[]
efibootmgr,[],[]
efitools,[],[]
ruby-globalid,[],[]
ruby-gnome2,"[""ruby-glib2"",""ruby-glib2-doc"",""ruby-gnome2-devel""]","[""ruby-glib2-doc""]"
ruby-google-api,[],[]
ruby-google-auth,[],[]
ruby-haml,[],[]
ruby-hashie,[],[]
ruby-highline,[],[]
ruby-hirb,[],[]
ruby-inflection,[],[]
ruby-iostruct,[],[]
ruby-ipaddress,[],[]
ruby-iso8601,[],[]
ruby-java,[],[]
ruby-launchy,"[""launchy""]","[""launchy""]"
ruby-libvirt,"[""ruby-ruby-libvirt-doc""]","[""ruby-ruby-libvirt-doc""]"
ruby-listen,[],[]
ruby-logging,[],[]
ruby-loofah,[],[]
ruby-makeconf,[],[]
ruby-marc,[],[]
ruby-marcel,[],[]
ruby-memcache-client,[],[]
ruby-memoist,[],[]
ruby-mime-types,[],[]
ruby-mime-types-data,[],[]
ruby-minitar,"[""minitar-doc"",""ruby-archive-tar-minitar"",""ruby-archive-tar-minitar-doc""]","[""minitar-doc"",""ruby-archive-tar-minitar"",""ruby-archive-tar-minitar-doc""]"
ruby-mixlib-archive,[],[]
ruby-mixlib-authentication,[],[]
ruby-mixlib-install,[],[]
ghostwriter,[],[]
gi-docgen,[],[]
giblib,[],[]
gif2png,[],[]
gifsicle,[],[]
giftrans,[],[]
gigolo,[],[]
gimp,"[""gimp2"",""libgimp2"",""libgimp2-devel""]","[""libgimp2""]"
gimp-help,"[""gimp-help-common""]","[""gimp-help-common""]"
gimp-plugin-dbp,[],[]
gimp-plugin-exif-browser,[],[]
python3-module-gpsoauth,[],[]
python3-module-grampg,"[""python3(grampg)""]","[""python3(grampg)""]"
python3-module-graph,"[""python3-module-pygraph""]","[""python3-module-pygraph""]"
python3-module-graphcanvas,[],[]
python3-module-green,[],[]
python3-module-greenlet,[],[]
python3-module-grpcio,[],[]
python3-module-grpcio-tools,[],[]
python3-module-gssapi,[],[]
python3-module-gtts-token,[],[]
python3-module-gunicorn,"[""gunicorn""]","[""gunicorn""]"
python3-module-guppy,[],[]
python3-module-h11,[],[]
ruby-public_suffix,[],[]
ruby-puppet-lint,[],[]
ruby-puppet-syntax,[],[]
ruby-raabro,[],[]
ruby-rack-test,[],[]
ruby-rails-i18n,[],[]
ruby-rbovirt,[],[]
ruby-redis,"[""ruby-redis-doc""]","[""ruby-redis-doc""]"
ruby-representable,[],[]
ruby-rest-client,[],[]
ruby-retriable,[],[]
ruby-rexical,[],[]
ruby-rgen,[],[]
ruby-rotp,[],[]
ruby-rqrcode,[],[]
ruby-rqrcode_core,[],[]
ruby-rspec-core,[],[]
ruby-rspec-expectations,[],[]
ruby-rspec-puppet,[],[]
ruby-rspec-support,[],[]
ruby-rubygems-update,[],[]
ruby-rufus-scheduler,[],[]
ruby-sass-listen,[],[]
ruby-sawyer,[],[]
ruby-scrub_rb,[],[]
ruby-secure-headers,[],[]
ruby-serverengine,[],[]
ruby-sfl,[],[]
ruby-sigdump,[],[]
ruby-simplecov,[],[]
ruby-simplecov-html,[],[]
ruby-sinatra,[],[]
ruby-slim,[],[]
ruby-sprockets-rails,[],[]
ruby-syslog-logger,[],[]
ruby-term-ansicolor,[],[]
ruby-thread-safe,[],[]
ruby-tilt,[],[]
ruby-tins,[],[]
ruby-toml-rb,[],[]
ruby-tomlrb,[],[]
ruby-treetop,[],[]
ruby-trollop,[],[]
ruby-turbolinks,[],[]
ruby-turbolinks-source-gem,[],[]
ruby-tzinfo,[],[]
ruby-tzinfo-data,[],[]
ruby-unicode-display-width,[],[]
ruby-uuidtools,[],[]
ruby-wirb,[],[]
ruby-xmlrpc,[],[]
ruby-xpath,[],[]
ruby-zendesk_api,[],[]
ruby-zhexdump,[],[]
rubyzip,[],[]
runawfe-jboss,[],[]
runawk,[],[]
rundoc,[],[]
runit,[],[]
rust-cargo-c,[],[]
eflite,[],[]
efx,"[""efx-devel"",""libefx-devel""]","[""efx-devel""]"
egctl,[],[]
eget,[],[]
eggdrop,[],[]
eggwm,[],[]
egl-gbm,"[""libnvidia-egl-gbm"",""libnvidia-egl-gmb1"",""nvidia-egl-gbm""]","[""libnvidia-egl-gmb1"",""nvidia-egl-gbm""]"
egl-wayland,"[""libnvidia-egl-wayland"",""nvidia-egl-wayland""]","[""nvidia-egl-wayland""]"
eglexternalplatform,[],[]
egroupware,[],[]
egroupware-apache,[],[]
egroupware-projectmanager,[],[]
egroupware-tracker,[],[]
eiciel,[],[]
eid-mw,[],[]
eigen,"[""eigen-devel""]","[""eigen-devel""]"
eigen2,"[""eigen2-devel""]","[""eigen2-devel""]"
eigen3,"[""eigen-devel"",""eigen3-devel""]","[""eigen-devel""]"
einstein,[],[]
eiskaltdcpp,"[""eiskaltdcpp"",""libdcpp""]","[""eiskaltdcpp"",""libdcpp""]"
ejabberd,"[""ejabberd-pam""]","[""ejabberd-pam""]"
eject,[],[]
electric,[],[]
electron,[],[]
electron10,[],[]
electron13,[],[]
electron4,[],[]
electron8,[],[]
electron9,[],[]
elementary-icon-theme,[],[]
elementary-wallpapers,[],[]
elfutils,[],[]
elilo,"[""elilo-signed""]","[""elilo-signed""]"
elixir,[],[]
ell,[],[]
emacs-base-X11,[],[]
emacs-devel,"[""el-pkgutils"",""rpm-build-emacs""]","[""el-pkgutils""]"
emacs-dictionary,[],[]
emacs-easypim,[],[]
emacs-emhacks,[],[]
emacs-gnuserv,[],[]
emacs-ilisp,[],[]
emacs-jabber,[],[]
emacs-mew,[],[]
emacs-misc-modes,[],[]
emacs-mmm-mode,[],[]
python3-module-gdex,[],[]
python3-module-genshi,[],[]
python3-module-genty,"[""python3(genty)""]","[""python3(genty)""]"
python3-module-geoalchemy2,[],[]
python3-module-geocodertools,"[""python3(geocodertools)""]","[""python3(geocodertools)""]"
python3-module-geographiclib,[],[]
python3-module-geojson,"[""python3(geojson)""]","[""python3(geojson)""]"
python3-module-geopy,[],[]
python3-module-getmac,[],[]
python3-module-gevent,[],[]
python3-module-gevent-socketio,"[""python3(gevent-socketio)""]","[""python3(gevent-socketio)""]"
python3-module-geventhttpclient,[],[]
python3-module-geventhttpclient-facebook,[],[]
python3-module-geventutil,[],[]
python3-module-gitdb,[],[]
python3-module-giteapy,[],[]
python3-module-glance_store,[],[]
python3-module-glanceclient,[],[]
python3-module-glob2,"[""python3(glob2)""]",[]
python3-module-glymur,[],[]
python3-module-gmpy,[],[]
python3-module-gmpy2,[],[]
python3-module-gmsh_interop,[],[]
python3-module-gmusicapi,[],[]
python3-module-gnocchiclient,[],[]
python3-module-gnupg,[],[]
python3-module-gnutls,[],[]
python3-module-gocept.loginuser,[],[]
python3-module-gocept.testing,"[""python3(gocept.testing)""]","[""python3(gocept.testing)""]"
python3-module-google-api-client,[],[]
python3-module-google-api-core,[],[]
python3-module-google-auth-library-python,[],[]
python3-module-google.google,[],[]
python3-module-googleads,[],[]
python3-module-gphoto2,[],[]
python3-module-ha-ffmpeg,[],[]
python3-module-hachibee_sphinx_theme,"[""python3(hachibee_sphinx_theme)""]","[""python3(hachibee_sphinx_theme)""]"
python3-module-hacking,"[""python3(hacking)""]",[]
python3-module-hamcrest,[],[]
python3-module-hass-frontend,[],[]
python3-module-haven,"[""python3(haven)""]","[""python3(haven)""]"
python3-module-hawkauthlib,"[""python3(hawkauthlib)""]","[""python3(hawkauthlib)""]"
python3-module-hdfdict,"[""python3(hdfdict)""]","[""python3(hdfdict)""]"
python3-module-heatclient,[],[]
python3-module-helpdev,[],[]
python3-module-hg-github,"[""python3(hggithub)""]","[""python3(hggithub)""]"
python3-module-highered,"[""python3(highered)""]","[""python3(highered)""]"
python3-module-hijri-converter,[],[]
python3-module-hiredis,[],[]
python3-module-hjson,[],[]
python3-module-hkdf,[],[]
python3-module-holidays,[],[]
python3-module-hotqueue,[],[]
python3-module-hpack,[],[]
python3-module-hstspreload,[],[]
python3-module-html2text,[],[]
python3-module-html5-parser,[],[]
python3-module-html5lib,[],[]
python3-module-http-checks,"[""python3(httpchecks)""]","[""python3(httpchecks)""]"
python3-module-httpbin,"[""python3(httpbin)""]",[]
python3-module-httpcore,[],[]
python3-module-httplib2,[],[]
python3-module-httpretty,[],[]
python3-module-httptools,[],[]
python3-module-httpx,[],[]
python3-module-httreplay,[],[]
python3-module-huawei-lte-api,[],[]
python3-module-huey,[],[]
python3-module-humanize,[],[]
python3-module-humblewx,[],[]
python3-module-hupper,[],[]
python3-module-hurry.resource,"[""python3(hurry)""]",[]
python3-module-hyperframe,[],[]
python3-module-hypothesis,[],[]
python3-module-kdcproxy,[],[]
python3-module-keystoneauth1,[],[]
python3-module-kid,[],[]
python3-module-kivy,[],[]
python3-module-i3ipc,[],[]
python3-module-icalendar,[],[]
python3-module-icdiff,[],[]
python3-module-icinga2api,[],[]
python3-module-icu,[],[]
python3-module-identicon,[],[]
python3-module-idna,[],[]
python3-module-idna_ssl,[],[]
python3-module-ifaddr,[],[]
python3-module-igakit,[],[]
python3-module-imageio,[],[]
python3-module-imap_tools,[],[]
python3-module-immutables,[],[]
python3-module-incremental,[],[]
python3-module-infinity,[],[]
python3-module-inflect,[],[]
python3-module-influxdb,[],[]
python3-module-iniconfig,[],[]
python3-module-instagram,[],[]
python3-module-installer,[],[]
python3-module-interfaces,[],[]
python3-module-intervals,"[""python3(intervals)""]","[""python3(intervals)""]"
python3-module-intervaltree,[],[]
python3-module-invoke,[],[]
python3-module-ioflo,[],[]
python3-module-ipaddr,[],[]
python3-module-ipdb,[],[]
python3-module-ipfix,[],[]
python3-module-iptools,[],[]
python3-module-ipwhois,[],[]
python3-module-ipykernel,[],[]
python3-module-ipython_genutils,[],[]
python3-module-ironic-lib,[],[]
python3-module-ironicclient,[],[]
python3-module-isort,[],[]
python3-module-itsdangerous,[],[]
python3-module-jabberbot,[],[]
python3-module-jaraco.classes,[],[]
python3-module-jaraco.context,"[""python3(jaraco.context)""]",[]
python3-module-jaraco.envs,"[""python3(jaraco.envs)""]",[]
python3-module-jaraco.itertools,"[""python3(jaraco.itertools)""]",[]
python3-module-jaraco.text,[],[]
python3-module-jarg,"[""python3(jarg)""]","[""python3(jarg)""]"
python3-module-jedi,[],[]
python3-module-jeepney,[],[]
python3-module-jellyfish,[],[]
python3-module-jinja2,[],[]
python3-module-jinja2_markdown,"[""python3(jinja2_markdown)""]","[""python3(jinja2_markdown)""]"
python3-module-jmespath,[],[]
python3-module-joblib,[],[]
python3-module-jose,[],[]
python3-module-jsbeautifier,"[""python3(jsbeautifier)""]",[]
python3-module-jsmin,"[""python3(jsmin)""]","[""python3(jsmin)""]"
python3-module-json-rpc,[],[]
python3-module-json-sempai,"[""python3(jsonsempai)""]","[""python3(jsonsempai)""]"
python3-module-json_patch,[],[]
python3-module-json_pointer,[],[]
python3-module-json_resource,[],[]
python3-module-jsondatabase,"[""python3(jsondatabase)"",""python3(jsondb)""]","[""python3(jsondatabase)python3(jsondb)""]"
python3-module-jsondiff,[],[]
python3-module-jsonlib,[],[]
python3-module-jsonm,"[""python3(jsonm)""]","[""python3(jsonm)""]"
python3-module-jsonobject,[],[]
python3-module-jsonpatch,[],[]
python3-module-jsonpath-rw,[],[]
python3-module-jsonpath-rw-ext,[],[]
python3-module-jsonpointer,[],[]
python3-module-jsonquery,"[""python3(jsonquery)""]","[""python3(jsonquery)""]"
python3-module-jsonrpc-async,[],[]
python3-module-jsonrpc-base,[],[]
python3-module-jsonrpcclient,[],[]
python3-module-jsonrpcserver,[],[]
python3-module-jsonschema,[],[]
python3-module-jsontest,[],[]
python3-module-junos-eznc,[],[]
python3-module-jupyter_console,"[""python3(jupyter_console)""]","[""python3(jupyter_console)""]"
python3-module-jupyter_core,[],[]
python3-module-jupyterlab_pygments,[],[]
python3-module-jwcrypto,[],[]
python3-module-kiwisolver,[],[]
python3-module-klein,[],[]
python3-module-kmip,[],[]
python3-module-kmod,[],[]
python3-module-koluca,[],[]
python3-module-kombu,[],[]
python3-module-kubernetes-client,[],[]
python3-module-landslide,[],[]
python3-module-language-tags,[],[]
python3-module-lark-parser,[],[]
python3-module-launchpadlib,"[""python3(launchpadlib)""]",[]
python3-module-lazr.config,[],[]
python3-module-lazr.delegates,[],[]
python3-module-lazr.uri,"[""python3(lazr.uri)""]",[]
python3-module-lazy,[],[]
python3-module-ldap,"[""python3-module-pyldap""]",[]
python3-module-ldap3,"[""python3(ldap3)""]",[]
python3-module-ldappool,"[""python3(ldappool)""]",[]
python3-module-leather,[],[]
python3-module-lesscpy,[],[]
python3-module-lettuce,[],[]
python3-module-lexicon,[],[]
python3-module-libacl,[],[]
python3-module-libarchive-c,[],[]
python3-module-libcst,[],[]
python3-module-libevdev,[],[]
python3-module-libgmail,[],[]
python3-module-liblarch,[],[]
python3-module-libnacl,[],[]
python3-module-libsam,"[""python3(libsam)""]",[]
python3-module-libsass,[],[]
python3-module-libusb1,[],[]
python3-module-linkedin,"[""python3(linkedin)""]","[""python3(linkedin)""]"
python3-module-linux-procfs,[],[]
python3-module-livereload,[],[]
python3-module-llfuse,[],[]
python3-module-llvmlite,[],[]
python3-module-lmdb,[],[]
python3-module-lmoments3,[],[]
python3-module-lockfile,[],[]
python3-module-logan,[],[]
python3-module-logbook,[],[]
python3-module-logilab-astng,[],[]
python3-module-logilab-constraint,[],[]
python3-module-logilab-database,[],[]
python3-module-logilab-mtconverter,[],[]
python3-module-louie,[],[]
python3-module-lupa,[],[]
python3-module-lxc,[],[]
python3-module-lxml,[],[]
python3-module-ly,[],[]
python3-module-lz4,[],[]
python3-module-lzf,[],[]
python3-module-m2r,[],[]
python3-module-m2r2,[],[]
python3-module-magnumclient,[],[]
python3-module-mailer,[],[]
python3-module-maintboot,[],[]
python3-module-makefun,[],[]
python3-module-mallard-ducktype,[],[]
python3-module-mando,[],[]
python3-module-manhole,[],[]
python3-module-manilaclient,[],[]
python3-module-manticoresearch,[],[]
python3-module-manuel,[],[]
python3-module-markdown,[],[]
python3-module-markdown-include,"[""python3(markdown_include)""]","[""python3(markdown_include)""]"
python3-module-markdown-math,[],[]
python3-module-markups,[],[]
python3-module-marshmallow,[],[]
python3-module-martian,[],[]
python3-module-mass,"[""python3(mass)""]","[""python3(mass)""]"
python3-module-matplotlib,[],[]
python3-module-mccabe,[],[]
python3-module-mdp,[],[]
python3-module-mechanize,[],[]
python3-module-meinheld,[],[]
python3-module-meld3,[],[]
python3-module-mergedeep,[],[]
python3-module-meshpy,[],[]
python3-module-meta,[],[]
python3-module-metaextract,[],[]
python3-module-metafone,[],[]
python3-module-metno,[],[]
python3-module-mf2py,"[""python3(mf2py)""]","[""python3(mf2py)""]"
python3-module-microversion-parse,[],[]
python3-module-migen,[],[]
python3-module-miio,[],[]
python3-module-minimock,[],[]
python3-module-mininet,[],[]
python3-module-mistralclient,[],[]
python3-module-mitogen,[],[]
python3-module-mmh3,[],[]
python3-module-mock,[],[]
python3-module-mocker,[],[]
python3-module-mockup,[],[]
python3-module-modargs,[],[]
python3-module-modepy,[],[]
python3-module-momoko,"[""python3(momoko)""]","[""python3(momoko)""]"
python3-module-monascaclient,[],[]
python3-module-monetdb,[],[]
python3-module-mongoengine,[],[]
python3-module-mongoquery,"[""python3(mongoquery)""]","[""python3(mongoquery)""]"
python3-module-monkey,[],[]
python3-module-more-itertools,[],[]
python3-module-moto,[],[]
python3-module-mox3,"[""python3(mox3)""]",[]
python3-module-mozcrash,[],[]
python3-module-mozdevice,[],[]
python3-module-mozfile,"[""python3(mozfile)""]",[]
python3-module-mozhttpd,[],[]
python3-module-mozinfo,[],[]
python3-module-mozlog,[],[]
python3-module-moznetwork,[],[]
python3-module-mozprocess,[],[]
python3-module-mozprofile,[],[]
python3-module-mozrunner,"[""python3(mozrunner)""]","[""python3(mozrunner)""]"
gnome-system-log,[],[]
gnome-system-monitor,[],[]
gnome-terminal,"[""xvt""]",[]
gnome-todo,[],[]
gnome-tour,[],[]
gnome-tweaks,"[""gnome-tweak-tool""]",[]
gnome-usage,[],[]
gnome-user-share,[],[]
gnome-utils,"[""gnome-utils-common"",""gnome2-utils""]","[""gnome-utils-common"",""gnome2-utils""]"
gnome-video-effects,[],[]
gnome-weather,"[""gnome-weather-data""]",[]
gnormalize,[],[]
gnote,[],[]
gns3-gui,[],[]
gns3-net-converter,[],[]
gns3-server,[],[]
gnu-config,[],[]
gnu-efi,[],[]
gnu-efi-3.0.5,[],[]
gnu-getopt,"[""gnu.getopt"",""gnu.getopt-javadoc""]","[""gnu.getopt-javadoc""]"
gnu-regexp,"[""gnu.regexp"",""gnu.regexp-demo"",""gnu.regexp-javadoc""]","[""gnu.regexp"",""gnu.regexp-demo"",""gnu.regexp-javadoc""]"
gnubg,[],[]
gnubiff,[],[]
gnubik,[],[]
gnucap,[],[]
gnucash,"[""gnucash-devel""]","[""gnucash-devel""]"
gnucash-docs,[],[]
gnucobol,"[""libcob-devel"",""open-cobol""]","[""libcob-devel""]"
gnugo,[],[]
gnujump,[],[]
gnulib,[],[]
gnulib-modules-bootstrap,[],[]
gnunet,[],[]
gnupg,"[""gpg"",""openpgp""]","[""gpg,openpgp""]"
gnupg-manual-en,"[""gnupg-manual"",""gnupg-manual-en""]","[""gnupg-manual"",""gnupg-manual-en""]"
gnupg-manual-ru,"[""gnupg-manual"",""gnupg-manual-ru""]","[""gnupg-manual"",""gnupg-manual-ru""]"
gnupg-pkcs11-scd,[],[]
gnuplot,[],[]
gnuplotfortran,[],[]
gnuradio,"[""gnuradio-data"",""libgnuradio"",""libgnuradio-devel""]","[""gnuradio-datalibgnuradiolibgnuradio-devel""]"
gnurl,[],[]
gnurobbo,[],[]
gnusim8085,"[""GNUSim8085""]","[""GNUSim8085""]"
gnustep-Affiche,[],[]
gnustep-AppWrapper,[],[]
gnustep-BDB,"[""gnustep-BDB-devel""]",[]
gnustep-Backbone,"[""gnustep-Backbone-devel""]","[""gnustep-Backbone-devel""]"
gnustep-BatMon,[],[]
gnustep-Bean,[],[]
gnustep-BioCocoa,"[""gnustep-BioCocoa-devel""]","[""gnustep-BioCocoa-devel""]"
gnustep-Burn,[],[]
gnustep-CDPlayer,[],[]
gnustep-Camera,[],[]
python3-module-mpi4py,[],[]
python3-module-mpmath,[],[]
python3-module-msgpack,[],[]
python3-module-msrplib,[],[]
python3-module-multi_key_dict,[],[]
python3-module-multidict,[],[]
python3-module-multipart,[],[]
python3-module-mutagenx,[],[]
python3-module-mygpoclient,[],[]
python3-module-mypy,[],[]
python3-module-mypy_extensions,[],[]
python3-module-mysql-replication,[],[]
python3-module-mysqlclient,"[""python3(MySQLdb)"",""python3-module-MySQLdb""]",[]
python3-module-natsort,[],[]
python3-module-nazca,[],[]
python3-module-nbclient,[],[]
python3-module-nbformat,"[""python3(nbformat)""]",[]
python3-module-nbsphinx,[],[]
python3-module-nbxmpp,[],[]
python3-module-nelsnmp,"[""python3(nelsnmp)""]","[""python3(nelsnmp)""]"
paprefs,[],[]
gem-bcrypt-pbkdf,[],[]
gem-benchmark-suite,"[""ruby-benchmark_suite""]",[]
gem-bindata,[],[]
gem-binman,[],[]
gem-bones,[],[]
gem-bootstrap-sass,[],[]
gem-bson,"[""ruby-bson""]",[]
gem-bump,[],[]
gem-bundler-ext,"[""ruby-bundler-ext""]","[""ruby-bundler-ext""]"
gnustep-Cartotheque,[],[]
gnustep-CenonLibrary,[],[]
gnustep-Charmap,[],[]
gnustep-Connect,[],[]
gnustep-DataBasin,[],[]
gnustep-EdenMath,[],[]
gnustep-Encore,"[""gnustep-Encore-devel""]",[]
gnustep-Etoile-DevDoc,[],[]
gnustep-Etoile-devel,[],[]
gnustep-FTP,[],[]
gnustep-Fortunate,[],[]
gnustep-FreeTar,[],[]
gnustep-GNUWash,[],[]
gnustep-GSCommander,[],[]
gnustep-GSDock,[],[]
gnustep-GSPdf,[],[]
gnustep-GScheme,[],[]
gnustep-GTAMSAnalyzer,[],[]
gnustep-Gemas,[],[]
gnustep-Ghack,[],[]
gnustep-Gomoku,[],[]
gnustep-Graphos,[],[]
gnustep-HelpViewer,[],[]
gnustep-IMImage,[],[]
gnustep-IconManager,[],[]
gnustep-ImageViewer,[],[]
gnustep-Ink,[],[]
gnustep-Innerspace,[],[]
gnustep-KeyArcher,[],[]
gnustep-LaTeXService,[],[]
gnustep-Ladder,[],[]
gnustep-LaternaMagica,[],[]
gnustep-Localize,[],[]
gnustep-LoginPanel,[],[]
gnustep-Lynkeos,[],[]
gnustep-MPDCon,[],[]
gnustep-Mixer,[],[]
gnustep-Money,[],[]
gnustep-MyWiki,[],[]
gnustep-NoteBook,[],[]
gnustep-PRICE,[],[]
gnustep-PictureFrame,[],[]
gnustep-Pixen,[],[]
gnustep-PlopFolio,[],[]
gnustep-Poe,[],[]
gnustep-Preview,[],[]
gnustep-RSSkit,"[""gnustep-RSSkit-devel""]",[]
gnustep-RemoteDesk,[],[]
gnustep-RpmViewer,[],[]
gnustep-SequenceConverter,[],[]
gnustep-ShengGuang,"[""gnustep-ShengGuang-devel""]",[]
gnustep-SlideShow,[],[]
gnustep-SlideShowKit,"[""gnustep-SlideShowKit-devel""]",[]
gnustep-Stepbill,[],[]
gnustep-Stepulator,[],[]
gnustep-Switcher,[],[]
gnustep-TextEdit,[],[]
gnustep-TimeMon,[],[]
gnustep-Vespucci,[],[]
gnustep-VolumeControl,[],[]
gnustep-Waiho,[],[]
gnustep-WizardKit,"[""gnustep-WizardKit-devel""]",[]
gnustep-Wrapper,[],[]
gnustep-Yap,[],[]
gnustep-Zillion,[],[]
gem-capybara,"[""ruby-capybara""]",[]
gem-capybara-webkit,[],[]
gem-cbor,[],[]
gem-chef,"[""chef-doc""]","[""chef-doc""]"
gem-chef-api,[],[]
gem-chef-provisioning,"[""ruby-chef-provisioning""]",[]
gem-chef-sugar,"[""ruby-chef-sugar""]","[""ruby-chef-sugar""]"
gem-cheffish,"[""ruby-cheffish""]",[]
gem-childprocess,"[""ruby-childprocess""]","[""ruby-childprocess""]"
gem-clamp,[],[]
gem-cliver,[],[]
gem-coffee-rails,"[""ruby-coffee-rails""]",[]
gem-coffee-script-source,[],[]
gem-colorator,[],[]
gem-commonjs,[],[]
gem-concurrent-ruby,"[""ruby-concurrent-ruby""]",[]
gem-cookiejar,"[""ruby-cookiejar""]",[]
gem-cool-io,"[""ruby-cool.io""]","[""ruby-cool.io""]"
gem-cose,[],[]
gem-coveralls,[],[]
gem-crack,[],[]
gem-creole,[],[]
gem-csv,[],[]
gem-curb,"[""ruby-curb""]",[]
gem-curses,"[""ruby-curses""]",[]
gem-deep-cloneable,"[""ruby-deep-cloneable""]",[]
gem-deep-merge,"[""ruby-deep_merge""]","[""ruby-deep_merge""]"
gem-deface,[],[]
gem-dhcpsapi,[],[]
gem-diffy,[],[]
gem-docker-api,[],[]
gem-docopt,[],[]
gem-dry-inflector,[],[]
gem-echoe,[],[]
gem-foreman-remote-execution,[],[]
gnustep-Zipper,[],[]
gnustep-back,[],[]
gnustep-base,[],[]
gnustep-buildtool,[],[]
gnustep-charsets,[],[]
gnustep-corebase,"[""gnustep-corebase-devel""]",[]
gnustep-dbuskit,"[""gnustep-dbuskit-devel""]",[]
gnustep-dirs,[],[]
gnustep-easydiff,[],[]
gnustep-examples,[],[]
gnustep-gmastermind,[],[]
gnustep-gmines,[],[]
gnustep-gorm,"[""gnustep-gorm-devel""]",[]
gnustep-gscrypt,"[""gnustep-gscrypt-devel""]","[""gnustep-gscrypt-devel""]"
gnustep-gsgd,"[""gnustep-gsgd-devel""]","[""gnustep-gsgd-devel""]"
gnustep-gshisen,[],[]
gnustep-gui,[],[]
gnustep-icons,[],[]
gnustep-jigsaw,[],[]
gnustep-libId3,[],[]
gnustep-make,[],[]
gnustep-mknfonts,[],[]
gnustep-netclasses,"[""gnustep-netclasses-devel""]",[]
gnustep-nibtool,[],[]
gnustep-opal,"[""gnustep-opal-devel""]",[]
gnustep-palettes,[],[]
gnustep-pbxbuild,[],[]
gnustep-pdfkit,"[""gnustep-pdfkit-devel""]","[""gnustep-pdfkit-devel""]"
gnustep-renaissance,"[""gnustep-renaissance-devel""]",[]
gnustep-silver.theme,[],[]
gnustep-simplewebkit,"[""gnustep-simplewebkit-devel""]",[]
gnustep-sqlclient,"[""gnustep-sqlclient-devel""]",[]
gnustep-sudoku,[],[]
gnustep-systempreferences,"[""gnustep-systempreferences-devel""]",[]
